"Agriculture, forestry, and fishing, value added (% of GDP)",CO2 emissions (kg per PPP $ of GDP),Current health expenditure (% of GDP),Lifetime risk of maternal death (%),Population growth (annual %),"Unemployment, total (% of total labor force)",Level of water stress,Internet Penetration Ratio,Urbanization Ratio,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Water Use (mm/day/yr) - Cropland,Vapor pressure deficit VPD,Normalized difference vegetation index NDVI,Air Temp (Kelvin),Country
46.78812527,0.101597506,8.13228226,3.510517454,2.582649543,3.142,1.495726496,0.095885839,0.727802063,0.182599541,0.31653984,3.67,1.33,0.62,300.2,Guinea-Bissau
1.330774891,0.337885754,7.77819967,0.089885323,0.257756862,11.59,87.5,0.110848416,0.460984411,1.308065275,0.076923077,3.22,0.77,0.61,299.44,Barbados
12.10559624,0.061739697,4.35264969,1.631847512,3.532921445,10.576,2.835497836,0.113887493,0.609813423,0.242057816,0.001522798,2.65,1.04,0.49,294.57,Zambia
3.50751155,0.117519573,6.47513723,0.013942408,-1.398322201,7.07,1.867339582,1.718954931,2.078438616,0.009794937,0.012094164,2.12,0.27,0.45,280.72,Lithuania
28.6584674,0.495161569,4.83789968,0.08185666,1.683506325,5.83,168.9131058,0.662474917,1.022244692,222.7314066,0.015336895,1.62,1.27,0.31,288.17,Uzbekistan
34.1379986,0.078148367,4.30442286,6.515892767,2.169017181,5.34,0.329814815,0.033820154,0.612019215,0.001978824,0.016299137,3.88,1.55,0.54,299.79,Central African Republic
10.4995403,1.185873491,6.54574108,0.025772449,-0.811376216,9.06,21.2005701,0.038145236,2.070027323,5.543328649,0.021932052,1.81,0.44,0.37,281.4,Ukraine
6.762198595,0.178795173,7.11329699,0.054539294,-0.039036546,12.67,4.205602606,0.961970498,1.417327403,0.169537383,0.051891163,2.26,0.5,0.54,285.45,Georgia
24.21143333,0.185595079,7.95271826,0.801593512,2.886566535,3.465,1.751486326,0.380097041,0.575497857,0.118966677,0.007243957,2.27,0.93,0.53,296.97,Mozambique
28.06477391,0.204549421,2.48485804,2.83973768,2.922392187,1.47,0.975243811,0.179423572,0.897965381,0.012365664,0.151898734,3.02,1.49,0.48,300.78,Benin
11.25874275,0.117330837,5.96306896,0.451496129,1.819487756,3.095,5.742097081,0.090766563,0.949355738,0.188895472,0.257028443,3.51,0.74,0.68,297.89,Guatemala
3.721386436,0.324043844,7.98271132,0.018447774,-0.198878843,7.19,9.664939551,0.346196015,1.973093504,4.587578729,0.034965035,1.88,0.41,0.47,283.34,Hungary
1.033134143,0.35426675,8.3182106,0.013591274,0.448268895,6.91,82.74815725,0.13576905,35.24501631,1.00541669,0.015189691,1.64,0.3,0.59,284.06,Belgium
4.425960741,0.171094151,4.94721603,0.020503558,-0.470052228,6.81,6.052804045,0.647468484,1.168585865,0.554420741,0.030668206,1.68,0.55,0.48,285.04,Romania
5.582687054,0.126809778,6.74599648,0.146250703,1.039665,9.74,2.97502601,1.186990849,3.695056106,0.070960557,0.043995908,3.57,0.6,0.66,297.31,Colombia
23.75600502,0.100352235,4.60267258,1.884156124,3.031880077,3.912,7.820267686,0.059552735,0.347109776,0.518905368,0.011776332,2.14,2.13,0.36,301.31,Burkina Faso
4.16621399,0.120110244,6.62088203,0.037819896,-0.69523914,6.31,1.052616382,2.800652855,2.146831141,0.006124596,0.004591837,1.78,0.32,0.47,281.45,Latvia
9.661395473,0.134109981,6.07008219,0.353599422,1.658073318,2.58,5.742097081,0.233642394,1.012841932,0.15847322,0.306794606,3.39,0.72,0.69,298.31,Guatemala
19.07510628,0.082436942,3.64734101,1.338646845,1.653990263,16.8,13.1656953,0.021063121,0.804207412,1.242001725,0.153846154,3.13,0.71,0.63,298.05,Haiti
8.440713665,0.16024556,10.71633053,1.438205063,1.247324234,22.203,0.861552567,1.979182615,0.628611446,0.160267559,0.000206143,1.29,1.95,0.31,296.47,Namibia
29.37634063,0.132622256,5.77074099,1.811524174,2.000332286,5.277,0.833333333,0.0067711,0.386251161,0.01122777,0.398496241,3.42,0.54,0.65,296.2,Comoros
4.413458124,0.347990893,5.77004433,0.033159311,-1.291486944,13.82,1.576350422,0.192214615,2.120124805,0.024952454,0.007590133,2.38,0.26,0.44,279.8,Latvia
13.47874855,0.176319462,3.02147198,0.462390586,1.058942059,4.3,29.69654528,0.182462696,1.173393319,2.715560116,0.398671096,3.95,0.45,0.7,298.84,Indonesia
8.745304229,0.338380273,8.13227272,1.837640321,2.191391056,4.77,32.07730943,0.456900441,0.481569278,4.86676234,0.00617284,1.67,1.03,0.42,293.94,Zimbabwe
8.829161999,0.119476897,7.94897985,0.036128852,0.267668154,6.31,9.786096257,2.676328164,17.55976244,0.282775385,0.002684841,1.96,0.63,0.6,290.27,Uruguay
0.690661512,0.375676243,6.76099968,0.019486533,1.047660816,2.62,4.698175788,0.229879501,5.80225835,0.007474099,0.0078125,1.76,0.28,0.6,282.73,Luxembourg
0.961160974,0.118703511,10.25162029,0.009532859,0.780392644,5.99,23.98580314,0.677148156,7.09192426,0.041960848,0.011047198,1.44,0.26,0.56,282.43,Denmark
5.185299093,0.412653406,4.89009905,0.173328377,2.423245022,19.753,648.4857143,0.730602306,3.278807069,52.54584637,0.021682848,0.52,1.22,0.24,293.09,Libya
2.386683914,0.162349678,9.04490948,0.010677959,0.132641041,7.36,6.639791321,4.898071651,5.840881105,0.029114863,0.001320423,1.78,0.29,0.45,280.31,Finland
16.00119189,0.119947678,3.65843678,2.901755792,2.836970901,3.418,1.560430108,0.085594454,1.014098691,0.018039749,0.140343301,2.81,1.55,0.45,299.26,Cameroon
29.79050883,0.075028527,5.45590782,3.902052077,3.305691828,1.311,8.00308642,0.065348936,0.488804192,4.873022824,0.003706816,1.92,2.46,0.34,301.57,Mali
2.489631456,0.273283775,7.73760843,0.013609796,0.056167601,9.6,38.23045997,0.1412935,2.056421542,0.549235159,0.18049284,1.7,0.6,0.49,287.43,Italy
39.74507858,0.055276622,5.99335575,5.713467384,3.614425835,2.653,4.446482746,0.025927496,0.19385879,5.230711782,0.001628324,1.07,2.69,0.25,301.76,Niger
0.933658142,0.154539327,9.85215092,0.012772349,0.756469146,2.92,9.603356217,0.333113669,2.759539832,0.029182025,0.015389548,2.2,0.28,0.56,282.21,Switzerland
10.23949411,0.257957848,6.55064964,0.505955511,1.57314494,3.11,1.177001127,3.662092492,2.163856108,0.043529707,0.006505403,3.1,0.66,0.64,296.9,Bolivia
30.0330064,0.094928978,4.92694378,1.449224234,2.047772629,6.339,0.833333333,0.010137854,0.387366639,0.010377581,0.398496241,3,0.58,0.63,296.51,Comoros
7.873985821,0.265397125,7.46644735,1.685066062,2.081805725,5.796,31.93766429,0.618843904,0.477017606,4.686562785,0.00617284,1.49,1.2,0.4,294.88,Zimbabwe
2.203322589,0.298505605,2.71770859,0.048463615,5.064872584,2.654,1499.991111,0.553447365,4.28178313,16.79530725,0.33745583,0.37,2.41,0.19,300.99,United Arab Emirates
21.38459856,0.050413716,5.45476198,2.484722699,2.926922896,3.143,5.82799634,0.025410236,0.225249951,0.047149225,0.158111289,3.9,0.74,0.65,295.01,Uganda
15.32206458,0.132454292,8.4993515,0.205312271,1.405104723,5.2,2.269773362,0.688469809,1.410916631,0.08034326,0.056465943,3.22,0.6,0.67,297.79,Nicaragua
40.63768227,0.042034161,9.94232273,4.416649574,3.580030812,3.18,10.19286754,0.002205087,0.106402753,0.339715377,0.219538968,2.51,0.75,0.58,292.99,Burundi
3.709404275,0.202861813,8.30269146,0.02813887,1.029425554,6.49,8.982121089,3.188369244,6.911392405,0.582870371,0.028951536,2.16,0.44,0.58,284.58,Chile
4.498841057,0.315690075,5.76281166,0.029067548,-1.161838224,13.83,1.440777843,0.59097755,2.110419907,0.019465271,0.007523511,2.12,0.36,0.42,280.44,Latvia
0.032613514,0.094373474,4.18069839,0.01054127,1.186376937,3.79,84.58333333,0.010657413,inf,0.139370923,0.151515152,3.28,0.58,0.48,299.9,Singapore
25.64757337,0.236041099,3.80231309,0.360062542,0.463194126,12.64,3.298401827,8.164552728,0.358695652,0.20717993,0.024994585,3.61,0.53,0.57,298.95,Guyana
20.63189348,0.109619568,3.58194995,5.890439059,2.541187462,4.221,9.668217054,0.121273784,0.917104406,0.142760947,0.094705869,2.23,1.97,0.36,300.38,Nigeria
2.224615621,0.313823048,8.05945873,0.021747632,0.754840058,2.12,16.92519461,0.103877345,3.51059991,1.095783498,0.017163364,1.41,0.29,0.52,283.36,Netherlands
29.82217671,0.175800807,2.88543367,2.433857893,2.70645421,4.075,2.575411914,0.009513498,0.500510173,0.073106399,0.038011696,3.33,1.22,0.47,299.94,Togo
31.35287468,0.081999523,5.25304699,4.053582213,3.302086911,1.324,8.00308642,0.070191043,0.506296319,4.708525004,0.003694854,1.98,2.52,0.34,301.58,Mali
1.43668365,0.114167653,8.77037907,0.008640997,0.851904413,8.35,3.851851852,3.986433607,5.623393827,0.009732575,0.000945488,2.5,0.26,0.48,280.34,Sweden
28.9635567,0.626845221,5.54822111,0.098874598,1.472099988,4.87,143.8804448,0.345425784,1.042900919,219.7328262,0.014384213,1.72,1.21,0.29,287.24,Uzbekistan
7.463565017,0.507329211,5.06592178,0.037900165,0.605245013,4.47,43.54449979,0.366534705,1.378686965,0.999776611,0.030653981,2.32,0.6,0.44,285.3,China
25.61212575,0.182115272,3.8666532,2.622906829,2.907439175,3.815,3.391634981,0.019786237,0.565337174,0.119487899,0.051460362,3.28,1.24,0.49,300.12,Togo
12.53835013,0.247873986,7.91455746,0.211375264,1.848619106,7.08,4.621268764,0.281936176,1.198478653,0.140987264,0.159905241,3.39,0.63,0.67,295.98,Honduras
0.753298113,0.131328051,9.53341675,0.012393115,0.627558473,3.99,8.819984745,0.399714495,2.774154589,0.022420578,0.015063357,2.1,0.31,0.57,282.22,Switzerland
6.091696108,0.131674594,6.78076839,0.146231128,1.093583074,10.11,2.671501543,0.988091567,3.615739672,0.059458603,0.043695022,3.52,0.49,0.67,296.87,Colombia
4.506886182,0.155348188,7.9766016,0.104917058,0.86834615,7.07,3.187015366,2.114791438,5.760868095,0.043171237,0.03924416,2.61,0.9,0.59,297.03,Brazil
5.781744207,0.21709864,9.82726669,0.109135555,1.136905694,7.22,10.45666408,3.659126119,10.26252956,0.838896998,0.008016553,2.08,0.8,0.5,290.93,Argentina
1,0.038564057,1,7.922621745,3.926739177,19.374,24.48757995,0.005466412,0.506409774,29.1204813,0.000589957,1.73,1.25,0.36,299.51,Somalia
1,0.033542482,1,4.049563775,3.418197348,19.567,24.52774059,0.044541244,0.856699902,25.83005868,0.000566572,2.19,1.28,0.41,300.09,Somalia
11.61409852,0.334973574,6.89004707,0.340589379,2.559212936,5.3,4.621268764,0.074573851,0.896345742,0.217182231,0.117348557,3.86,0.67,0.66,296.06,Honduras
0.594971397,1,1,0.034084968,-0.144242361,11.35,22.29068989,0.054315306,15.98369565,0.123223623,0.182806324,3.04,0.59,0.7,297.91,Puerto Rico
0.030778376,0.088449944,4.36602068,0.007340726,0.08859547,4.2,83.21666667,0.01071406,inf,0.124553054,0.151515151,3.42,0.53,0.5,299.9,Singapore
4.476773992,0.136078221,8.39480495,0.140221416,0.953147865,9.42,3.337393617,1.68522713,5.267234896,0.055566369,0.045903872,2.93,0.82,0.6,296.99,Brazil
8.136028415,0.264709867,6.77187824,0.231863512,1.120467326,9.524,3.950609365,15.95440273,1.954122478,0.086755135,0.059523809,3.96,0.61,0.71,299.43,Suriname
11.08346079,0.081388674,7.57704258,0.195905192,1.34872957,7.55,1.835399711,4.439442999,1.644313404,0.123354705,0.00535423,2.61,1.31,0.56,297.72,Paraguay
22.76743043,0.119517013,4.37538815,2.279686377,2.589776122,3.031,1.296296925,0.033241579,0.428551021,0.150685193,0.006483751,2.2,1.04,0.52,297.14,Mozambique
30.18227172,0.058584242,5.07627726,2.826288459,2.926752462,2.935,11.26150628,0.018258939,0.416932341,5.901224256,0.014672438,2.96,0.59,0.65,295.29,Madagascar
16.81332947,0.264574373,5.48459768,0.649995825,1.348258003,7.474,2.509022032,0.033575283,1.238889511,0.175567302,0.049661836,2.99,0.69,0.64,297.67,Nicaragua
34.87285994,0.052986729,5.78845549,2.50254123,2.915656395,3.6,5.82799634,0.026079442,0.232711225,0.044146587,0.155862558,3.72,0.81,0.63,295.58,Uganda
9.306538759,0.837062699,5.11721087,0.019805973,1.807271728,4.114,144.7317362,1.222148395,1.012760904,1568.999228,0.001773154,1.26,1.58,0.26,290.47,Turkmenistan
0.061134072,0.190123538,3.60699272,0.019974651,-1.474532842,5.93,352.521,0.008988635,inf,4.936143593,0.25,2.45,0.56,0.46,299.78,Singapore
16.82583818,0.109441001,3.78765464,2.492180917,3.03550757,3.53,1.560430108,0.343725332,1.172779419,0.014235074,0.158974359,2.99,1.53,0.45,299.65,Cameroon
7.296573278,0.20474833,7.99670744,0.052000654,0.059816599,16.6,5.173127036,0.896421621,1.371747741,0.28196305,0.045948204,2.21,0.46,0.51,283.91,Georgia
4.196905699,0.274090338,6.20221329,0.042966003,-1.091312956,11.71,1.351443724,1.060799047,2.115264798,0.014587356,0.007308161,2.14,0.25,0.45,279.6,Latvia
18.4294953,0.137399331,6.65958786,0.007561881,-0.246732042,12.3,5.757211539,0.625165714,1.52009778,0.268589714,0.072102351,2.16,0.53,0.54,287.47,Albania
3.856388965,0.21712504,8.13515854,0.008157401,-0.197783225,21.49,20.5017196,0.837700866,3.700131604,0.899462469,0.17885197,1.66,0.76,0.49,288.13,Greece
59.48739589,0.075976989,8.75637054,1.923018837,2.29903034,3.572,0.495794393,0.157790228,0.752019202,0.005618449,0.04178273,4.02,0.7,0.62,299.13,Sierra Leone
0.846398779,1,1,0.025614685,-1.633128331,13.9,20.16968073,0.173140542,14.75051189,0.110027803,0.13326226,2.96,0.72,0.69,298.22,Puerto Rico
19.22522271,0.109822659,6.11905028,0.01149174,-0.574206959,13.067,4.723557692,0.697469228,1.639358108,0.183152502,0.075461904,2.05,0.57,0.55,287.15,Albania
4.608260482,0.197884781,7.4691391,0.128906957,2.127362818,19.21,104.31277,0.612999694,10.6522955,3.160678412,0.078328474,1.34,1.21,0.29,292.46,Jordan
0.297677228,0.446381285,4.08934975,0.048235065,2.857745645,1.13,173.0799373,0.034532339,7.798169981,38.70537955,0.348837209,0.44,1.28,0.22,299.96,Bahrain
2.033898849,0.127547455,10.59129524,0.003885568,0.880969815,4.68,2.013840304,6.787256595,4.401026195,0.004675186,0.003086429,1.73,0.25,0.5,279.89,Norway
18.63553127,0.241815117,2.95919013,0.211163385,0.955220858,10.195,66.49209283,0.092418948,0.536712051,11.44931711,0.07428297,2.73,1.26,0.47,298.4,India
3.820910296,0.404607187,7.99923086,0.0596282,1.54172773,7.85,37.88449059,0.020125483,6.404116689,0.930889025,0.222465925,1.3,0.74,0.27,287.14,Lebanon
3.938929627,1,12.2177515,0.056463943,0.018675679,2,23.93944607,0.394242341,3.334633723,1.450132761,0.077537058,2.97,0.91,0.67,299.07,Cuba
34.78481027,0.067523983,5.33850145,5.050197096,3.701170774,1.274,5.197193781,0.060026007,0.19367353,6.307300527,0.002284044,1.17,2.71,0.24,302.14,Niger
7.466158586,0.102777715,8.99294186,0.128942565,1.470102032,15.04,4.358633198,1.543432567,4.383580081,0.132577453,0.080024375,3.63,0.78,0.65,298.19,Colombia
25.99472371,0.171028951,7.61939621,0.641200717,2.904819659,3.776,1.751486326,0.411429272,0.589168229,0.120409847,0.007243957,2.22,1.01,0.51,296.96,Mozambique
4.311629044,0.213614049,2.65743947,0.929084618,3.086916384,20.601,0.502166065,5.815727218,7.416091567,0.000820272,0.078089113,3.86,0.51,0.52,297.78,Gabon
13.60181006,0.166791528,6.6885128,3.323006612,3.413827587,5.693,9.556451613,0.009003646,0.395498123,4.158458111,0.000398301,1.53,1.91,0.25,298.04,Eritrea
6.738947424,0.234473648,4.60676527,0.069875509,0.684365325,7.16,55.59726209,0.692734314,1.293420178,38.06881899,0.057049016,1.64,0.75,0.42,287.08,Azerbaijan
3.516363216,0.104140594,7.53844357,0.015007771,0.026766758,8.49,1.834102379,1.860877305,2.129498654,0.008686739,0.01202936,1.96,0.34,0.56,282.5,Lithuania
1.495884548,0.297483658,7.08083487,0.009339226,1.846151321,6.86,108.912087,0.193680804,11.43781095,0.778791085,0.173698214,1.52,0.95,0.36,293.11,Israel
5.839549975,0.236780947,3.32946134,5.01510878,3.335131608,4.043,1.76795756,0.019243892,1.103536044,0.008399523,0.006032679,2.8,1.04,0.46,295.3,Angola
2.314499321,0.223277366,9.5857954,0.012717283,0.475809487,7.69,9.496798672,5.045027501,5.59674121,0.063446052,0.001750471,2.15,0.21,0.43,278.91,Finland
3.39122456,0.17860528,5.44627905,0.119934833,0.86026509,3.48,44.71842969,1.082152155,4.113520147,1.55838079,0.02839573,2.37,1.02,0.5,295.32,Mexico
0.763419789,0.293414259,3.87873054,0.022294934,5.939765366,2.464,1781.515152,0.569381088,5.284170175,16.83311466,0.106296202,0.31,2.59,0.18,301.71,United Arab Emirates
34.00026711,0.239077093,3.93144464,0.538600923,-0.176802788,10.7,3.514840183,2.310180955,0.380872159,0.317835044,0.024402445,3.36,0.54,0.57,298.97,Guyana
1.945954638,0.244196643,9.08055115,0.016031502,0.160613669,5,21.3521929,0.172867646,5.110975312,1.613596455,0.017034799,2.18,0.34,0.52,284.19,Netherlands
9.766251983,0.222396321,5.47337294,0.096594656,0.969662162,15.13,96.31059086,0.86000844,2.252455604,6.950725818,0.245195766,1.08,0.97,0.33,291.11,Tunisia
19.32749996,0.086330516,4.10524035,1.312733735,1.498986449,13.958,13.38379177,0.028469948,1.018570852,1.13566225,0.152173913,3.04,0.79,0.61,298.28,Haiti
10.28639707,0.291888864,6.54721403,0.267646033,1.97904881,10.21,120.575958,1.812719955,2.358071124,4.07926955,0.023407593,0.99,0.94,0.3,289.3,Algeria
22.96888751,0.954171912,5.05435562,0.342934445,0.878309645,6.143,3.648480741,1.034653347,1.393604289,0.180555542,1.54E-05,1.44,0.46,0.24,272.75,Mongolia
26.69613372,0.050319462,4.86643076,8.933441427,3.540781452,0.912,4.294921875,0.07058461,0.279328608,0.750664067,0.000613121,2.15,2.47,0.34,301.73,Chad
5.866872154,0.144775775,8.5989418,0.099737742,0.385376456,4.15,2.310605115,0.082625095,2.212748185,0.038347273,0.15260979,2.9,1.08,0.66,299.78,El Salvador
21.45106693,0.210293641,5.03254795,0.154054303,1.834269157,12.735,73.85407046,0.07481292,0.360766384,43.10460404,0.029567054,1.8,1.01,0.28,285.92,Tajikistan
0.2879515,0.208502553,5.29404306,0.014761004,2.4015419,5.14,3.698175788,0.445848355,8.301460329,0.003585535,0.011946431,2.6,0.27,0.56,282.23,Luxembourg
3.593861633,0.405116964,3.5033966,0.173603767,1.283445092,20.343,817.1428571,2.415778121,4.178932104,109.2207708,0.021498371,0.5,1.22,0.25,293.44,Libya
1.616838919,0.355995574,7.02140188,0.013271011,1.767623642,13.03,122.4225692,0.072367941,10.70411985,1.367342924,0.135345667,1.64,0.93,0.35,292.74,Israel
46.85367105,0.12908972,11.42101955,8.740711719,5.663433521,3.343,0.463130841,0.002474273,0.565165673,0.011285271,0.037150783,4.59,0.68,0.66,298.64,Sierra Leone
1.19199068,0.160063761,1.87566757,0.989938666,4.128045467,8.084,0.183503244,0.369808536,2.283425269,0.00010437,0.280402949,4.04,0.4,0.54,296.38,Equatorial Guinea
9.888514898,0.22981876,5.93711042,0.094657251,1.02422999,15.46,95.9987812,0.835720273,2.220093383,7.015456994,0.245451265,1.01,0.92,0.31,291.24,Tunisia
0.67669983,0.090550021,10.0191288,0.011298117,1.111878943,4.41,7.840770404,0.425469965,2.792331905,0.016148997,0.015735179,2.05,0.33,0.61,282.83,Switzerland
11.59122044,0.252199464,8.72536373,0.250920142,2.075977959,4.12,4.621268764,0.146831137,1.078353944,0.16148658,0.146788991,3.54,0.55,0.69,295.71,Honduras
0.560287361,0.367897291,6.38193941,0.019922181,1.190456345,1.81,4.812603648,0.210862997,5.597611665,0.008095565,0.0078125,1.73,0.27,0.61,282.18,Luxembourg
5.863118728,0.462952851,10.56254768,0.066450117,1.574297581,8.185,40.27903958,0.015809792,6.203572972,1.198465249,0.239130435,1.41,0.78,0.28,287.86,Lebanon
2.947031181,0.368292633,6.42797995,0.04509689,2.014458627,5.6,929.5833333,4.817031584,5.024459305,30.26245295,0.000863921,0.63,2.53,0.26,298.12,Saudi Arabia
4.442000428,0.264543402,7.98199654,0.131873372,2.485009342,18.12,100.4430169,0.560557653,9.807305739,2.990238526,0.077457795,0.92,1.23,0.24,292.13,Jordan
1.775514538,0.194468801,8.91602039,0.009378202,0.307591222,8.36,29.69508515,0.267794095,2.157263284,0.327486514,0.180613911,1.85,0.49,0.53,286.71,Italy
18.24848986,0.145535222,2.90733671,2.840080973,2.513168046,2.843,1.07412604,0.00690675,0.413967168,0.139084539,0.006636301,2.49,0.86,0.55,296.41,Mozambique
3.20123832,0.320096333,8.25866985,0.004432398,0.300331801,9.01,19.48533279,0.377213108,2.972510229,0.621052359,0.144728475,1.65,0.64,0.49,287.22,Greece
1.665361909,0.265337006,2.46204329,0.036456053,4.609526744,2.904,1669.36,0.535873527,4.51602405,17.4502638,0.344765343,0.16,2.44,0.18,301.05,United Arab Emirates
3.241360093,0.223029874,7.08924437,0.009332954,-0.703905641,4.23,40.0768719,1.057422158,3.056301464,2.434775843,0.030375223,1.79,0.56,0.49,286.37,Bulgaria
29.37627389,0.119866239,6.12521315,1.788971569,1.964390411,4.918,0.833333333,0.006279917,0.386481802,0.011524964,0.398496241,3.71,0.59,0.63,296.37,Comoros
23.66370497,0.094493939,4.69264126,1.352285371,2.43818163,4.223,5.594485615,0.078144876,1.057359174,0.135541194,0.182815877,3.92,0.93,0.55,299.47,Ghana
6.85871932,0.237968603,3.99365425,0.231722623,1.294401662,5.65,32.07825316,0.077245316,2.195909236,3.088955384,0.165494415,3.55,0.76,0.67,297.64,Dominican Republic
35.42003257,0.05702935,8.52668476,3.455791713,3.529972848,1.589,10.19286754,0.003198373,0.126050042,0.264084038,0.181065701,3.39,0.7,0.6,292.81,Burundi
9.966979477,0.259501598,5.57465124,0.59542308,1.629573199,2.44,1.177001127,3.729867381,2.095879385,0.04813645,0.00614765,3.1,0.69,0.64,296.25,Bolivia
3.253415017,0.69025552,5.66721439,0.009646389,-0.027587125,18.37,41.30771893,0.07928441,1.615131149,0.933881389,0.019114009,1.76,0.28,0.47,281.35,Poland
25.74335433,0.087622165,4.97224426,2.244907861,2.588187143,1.79,11.26150628,0.097719433,0.54304319,4.746096615,0.01467172,3,0.59,0.64,295.41,Madagascar
